timestamp,gender,age,preference,status,pref_o_sincere,pref_o_intelligence,pref_o_funny,pref_o_ambitious,pref_o_shared_interests,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,block1_set,id_block1,ratings_block1,train_acc,agreement,trust,id_block2,ratings_block2,test_acc,influence,comments,coeff_b1_sincere,coeff_b2_sincere,coeff_b1_intelligence,coeff_b2_intelligence,coeff_b1_funny,coeff_b2_funny,coeff_b1_ambition,coeff_b2_ambition,coeff_b1_interests_correlate,coeff_b2_interests_correlate,coeff_b1_model_acc,coeff_b2_model_acc,interest_correlation
5/27/2026 11:11,Female,24,Men,In a relationship,29,15,10,26,20,3,1,5,7,2,2,5,1,6,1,5,6,6,9,8,6,1,A,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29,4;5;3;6;4;2;7;4;6;6;6;7;7;3;6;6;4;6;6;6;6;8;9;6;9;6;7;6;6;3,0.833333333,8,7,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29,3;4;6;6;6;4;1;4;8;4;5;6;3;6;6;6;6;6;7;2;6;4;3;2;6;6;4;4;4;6,0.833333333,4,in the first few profiles i didn't see that there were 2 things they like and 2 they don't like. so might be that the first 3/4 clicks are a little off,15.548271114196629,25.55992468597323,0.0,0.0,7.475569038474696,7.040521148123656,29.097387612006635,37.955251482181886,47.878772235322046,29.44430268372123,0.7333333333333333,0.7,
5/27/2026 11:26,Female,22,Men,In a relationship,34,24,20,17,5,1,1,5,7,7,8,1,7,4,10,4,7,6,10,10,9,4,A,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29,7;6;6;8;3;1;8;8;4;3;3;7;7;2;3;6;9;4;6;3;4;6;8;3;7;2;2;3;0;0,0.766666667,4,3,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29,7;8;7;3;2;5;0;3;2;2;4;8;0;5;3;7;8;7;7;3;7;7;7;1;7;3;4;2;3;2,0.766666667,3,,19.72337242078286,22.792930686174156,16.214556487407446,29.964888265834233,27.281043558047962,17.68011532554034,0.0,0.0,36.78102753376174,29.56206572245128,0.8,0.8,
5/27/2026 11:43,Female,23,Men,In a relationship,15,25,15,25,20,8,6,8,7,3,4,7,1,7,1,4,2,5,3,8,7,1,A,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29,7;7;9;8;9;6;7;5;5;6;8;9;6;6;6;6;4;7;5;3;8;5;7;9;7;5;6;5;6;7,0.933333333,4,0,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29,8;6;6;6;7;4;0;4;6;6;7;6;4;4;9;5;4;5;6;6;6;6;4;6;8;4;7;4;4;4,0.933333333,6,,0.0,30.442242569974375,32.75910286099427,24.51314774887271,21.20807909244365,5.144917460555541,14.377129467835168,0.0,31.6556885787269,39.89969222059737,0.8,0.8,
5/27/2026 11:56,Male,23,Women,In a relationship,10,20,16,14,40,9,3,8,4,2,2,5,7,4,6,4,5,5,4,4,3,1,B,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29,3;1;3;1;8;4;6;2;3;7;3;1;0;2;3;5;6;1;7;4;9;2;3;2;1;9;3;7;5;8,0.933333333,1,2,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29,6;7;5;7;9;8;4;4;9;7;2;4;3;3;9;4;4;8;8;6;5;3;7;5;4;4;6;2;3;3,0.933333333,6,I mainly looked at the interests and not the sliders above,42.157036913519825,0.0,12.071448392605982,9.55648988555884,10.467917113628445,6.673560192358888,0.0,7.930933459857961,35.30359758024576,75.83901646222431,0.9666666666666667,0.7666666666666667,
5/27/2026 12:14,Male,26,Women,In a relationship,33,33,1,1,32,7,1,6,8,6,10,1,8,1,8,6,3,8,7,8,1,1,A,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29,2;6;7;8;7;8;1;7;10;9;0;6;5;1;7;1;0;0;7;3;2;2;2;7;6;1;6;9;10;9,0.8,5,1,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29,3;8;6;4;7;9;8;5;8;3;6;2;4;1;3;7;3;1;4;4;3;2;6;2;4;4;4;6;8;10,0.8,6,,13.17276516306407,23.020380510998134,19.149852090524995,38.91201909646972,32.66196577442201,0.0,0.0,16.81302586054957,35.01541697198892,21.254574531982577,0.8,0.8333333333333334,
5/27/2026 12:28,Male,23,Women,In a relationship,20,40,15,20,5,8,9,4,6,1,1,2,8,2,1,8,2,4,5,9,6,1,B,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29,3;1;3;4;7;3;4;5;2;7;3;2;3;2;2;6;2;0;2;1;1;1;2;0;3;3;2;8;3;0,0.966666667,0,7,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29,2;8;3;7;7;6;2;4;5;4;1;3;2;2;3;2;8;4;4;6;3;4;6;7;0;2;2;1;4;3,0.966666667,3,,40.355454553242666,15.75239276573984,7.149017394851226,15.500881964441856,21.037695595008692,0.0,0.0,20.157475714454364,31.45783245689742,48.58924955536394,0.8666666666666667,0.7666666666666667,
5/27/2026 8:37,Male,27,Women,Single,25,25,25,10,15,2,4,2,1,5,6,5,2,2,10,2,5,6,7,9,5,5,B,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29,2;8;6;4;5;7;9;2;7;8;3;5;6;2;5;5;4;2;6;7;8;3;6;5;6;2;6;3;4;10,0.833333333,7,5,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29,6;5;4;7;7;4;4;6;7;7;7;3;3;4;2;4;7;4;6;4;7;7;7;7;7;7;6;6;7;6,0.833333333,3,,39.0278199315308,28.809198376933377,36.39914394797344,4.454355965641074,18.52010257549551,7.262332387600874,0.0,0.0,6.052933545000248,59.47411326982468,0.7,0.8666666666666667,
5/27/2026 8:47,Male,43,Men,In a relationship,49,21,5,13,12,5,3,10,5,8,5,7,4,1,3,8,6,5,7,9,3,10,A,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29,6;4;4;6;7;7;4;6;4;4;6;6;6;7;2;6;6;6;7;3;6;7;7;6;7;3;3;6;5;6,0.933333333,6,4,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29,6;4;6;6;7;4;3;3;7;6;6;7;6;3;6;7;7;8;8;8;8;10;6;3;8;4;4;3;6;4,0.933333333,3,,26.236832730357705,53.24037703529695,35.64859236958359,21.34645324870258,26.46041189364042,0.0,11.654163006418294,20.905315312556603,0.0,4.507854403443874,0.8333333333333334,0.9,
5/27/2026 10:10,Female,24,Women,In a relationship,27,19,20,21,13,5,5,7,9,9,8,8,5,5,9,5,7,5,9,9,6,9,A,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29,4;6;2;8;10;7;9;2;10;6;0;1;1;1;0;0;0;0;0;0;0;2;6;7;2;5;5;2;0;3,0.9,4,7,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29,6;7;0;6;7;7;2;0;10;3;1;3;3;1;2;0;1;2;2;1;6;4;8;5;5;6;5;2;3;7,0.9,6,,30.11874266884183,44.701751497934396,29.22390856203261,21.600126886557582,22.558022760695877,0.0,18.099326008429685,17.54805363365499,0.0,16.150067981853045,0.9,0.7666666666666667,
5/27/2026 10:34,Other,22,Women,In a relationship,20,35,15,10,20,5,6,2,8,10,8,6,7,2,7,1,9,2,10,10,1,5,A,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29,3;4;2;6;8;3;8;10;6;6;6;4;4;6;5;2;6;5;4;3;4;3;7;7;7;6;6;8;7;7,0.933333333,8,7,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29,5;8;8;6;8;8;6;9;10;5;9;4;7;4;6;7;0;5;4;4;3;3;7;5;6;4;6;6;9;6,0.933333333,4,,17.824532322570253,15.8984268679345,24.67931362406987,61.48170074614273,1.0258104502718781,4.006448975907854,0.0,0.0,56.47034360308799,18.61342341001491,0.8,0.7666666666666667,
5/27/2026 11:41,Female,23,Men,Single,25,15,20,20,20,8,2,7,7,7,7,5,7,7,9,4,4,6,5,8,5,5,B,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29,7;8;4;4;7;6;2;1;1;4;6;3;0;2;4;4;7;4;3;6;0;6;4;4;7;4;4;0;4;0,0.966666667,6,6,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29,6;6;6;9;3;3;0;4;7;6;3;6;7;3;0;6;6;4;4;0;3;0;6;4;6;3;4;3;6;6,0.966666667,3,"I think i made some decisions with age as well, like 42 or even 33 is way too old",45.495465246258206,29.036003768298897,25.058458421339314,42.26748213899918,1.6869138956136183,0.0,0.0,20.195579583898624,27.759162436788863,8.500934508803294,0.7,0.6333333333333333,
5/27/2026 12:04,Female,22,Men,In a relationship,25,30,20,10,15,1,1,5,5,8,8,2,1,1,10,6,10,8,8,5,1,10,A,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29,8;6;2;6;5;0;5;4;2;1;3;9;6;2;4;7;6;7;7;4;6;7;6;7;6;7;3;7;5;6,0.8,4,6,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29,6;6;7;4;3;4;2;3;3;4;7;7;5;4;8;7;7;6;9;4;6;7;9;6;6;5;8;6;7;6,0.8,6,,24.06581033635944,0.0,24.346622623786445,40.470133191054074,12.184316662070277,1.2859936649402586,0.0,1.0714700601576055,39.40325037778383,57.17240308384807,0.7,0.8,
5/27/2026 12:21,Female,22,Men,In a relationship,15,25,15,20,25,10,4,10,9,7,5,10,3,2,7,2,7,6,10,10,8,5,A,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29,6;6;9;6;5;1;0;3;2;3;8;9;6;4;0;6;4;3;3;4;6;2;3;7;2;4;6;4;1;3,0.833333333,7,6,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29,4;4;4;6;3;4;4;3;3;4;8;6;6;4;7;6;6;3;7;7;4;6;3;4;2;3;4;0;4;3,0.833333333,3,,0.0,21.73026563887947,41.96917185704005,20.82401766896255,23.83687701695148,0.0,7.915551947382815,29.434464714998803,26.278399178625644,28.01125197715918,0.6333333333333333,0.7666666666666667,
5/27/2026 9:56,Female,21,Men,In a relationship,26,15,24,17,18,4,1,7,8,7,4,6,2,3,7,8,1,8,9,6,1,4,B,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29,9;6;7;7;8;8;4;3;6;6;9;7;4;9;8;5;6;6;7;4;5;7;8;4;9;3;5;0;6;1,0.866666667,7,4,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29,4;6;8;7;4;6;4;3;6;8;7;9;9;4;3;6;7;8;2;6;8;9;6;6;7;2;3;6;7;5,0.866666667,6,The age was a factor that influenced my decision i think.,28.24175544609534,36.64945614405854,14.586256820350316,8.577409421972886,23.266216356784508,0.0,0.0,30.520465102843918,33.90577137676984,24.252669331124654,0.7666666666666667,0.8333333333333334,
5/27/2026 10:16,Male,24,Women,Single,20,30,17,7,26,10,5,8,6,3,2,4,6,8,8,4,2,6,4,7,3,1,B,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29,7;2;6;3;8;2;7;8;1;8;3;4;8;6;2;6;4;0;4;0;2;3;3;0;4;4;2;9;2;0,0.966666667,8,6,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29,2;9;8;6;10;10;7;4;6;5;4;3;4;5;4;3;6;3;2;5;4;6;8;7;0;4;2;4;6;4,0.966666667,7,Age was a confound as it was the first thing I checked and I believe had a bigger impact on my choices than some of the other things.,0.0,24.488884091682245,15.72402666955356,22.489510160780522,13.725492923541157,4.982093878486075,11.606170644785358,0.0,58.944309762119914,48.039511869051154,0.7333333333333333,0.8,
5/27/2026 10:28,Female,19,Women,In a relationship,5,20,30,20,25,9,1,10,7,1,2,10,1,2,5,2,2,5,3,5,2,7,B,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29,2;1;0;8;8;2;9;1;0;4;1;6;1;2;0;1;0;1;7;9;0;0;1;0;0;8;0;9;0;0,0.8,7,3,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29,7;2;1;0;6;7;7;0;5;1;7;0;0;0;0;0;0;0;0;6;4;2;8;6;0;8;0;1;0;0,0.8,1,,26.085960291130643,1.107083934699656,20.28626797754854,17.25498944729427,27.08676009717944,3.698563841468304,0.0,0.0,26.54101163414137,77.93936277653776,0.7333333333333333,0.6666666666666666,
5/27/2026 11:04,Female,24,Men,In a relationship,20,20,20,20,20,2,1,4,6,6,7,8,2,5,10,10,8,10,8,10,2,7,B,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29,7;3;2;6;2;3;2;4;6;6;7;6;3;4;8;7;8;5;6;4;6;8;9;5;3;4;5;4;5;5,0.866666667,7,6,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29,5;7;5;6;4;4;3;4;5;3;6;6;5;2;1;7;9;7;6;4;7;4;6;6;5;3;4;5;3;2,0.866666667,2,,38.52972174778471,42.94077652127084,10.870278271294982,25.05155886226197,24.11102490687665,15.970838574689154,0.0,16.036826041778028,26.488975074043665,0.0,0.7666666666666667,0.7333333333333333,
5/27/2026 11:30,Female,20,Men,In a relationship,10,20,30,20,20,7,2,7,9,7,8,8,2,6,3,6,7,7,8,8,4,1,B,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29,3;8;6;4;3;4;5;3;5;7;5;6;2;6;6;8;4;7;3;2;1;6;7;4;5;6;3;0;4;1,0.766666667,2,3,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29,4;4;4;7;4;2;3;7;8;9;5;5;6;6;2;4;6;6;3;4;4;3;8;4;4;5;5;6;4;3,0.766666667,6,,10.667482202293566,42.714762300193186,5.497474074049372,0.0,53.547429799220524,39.109954729278726,0.0,16.026152416701724,30.287613924436535,2.149130553826371,0.6333333333333333,0.7,
5/27/2026 11:51,Female,17,Men,Single,18,22,20,23,17,10,4,10,5,3,6,5,4,5,1,7,8,7,9,8,6,2,B,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29,3;3;6;5;6;3;0;2;6;3;9;4;7;4;8;8;4;4;5;8;0;4;5;8;8;6;4;0;3;0,0.9,7,6,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29,3;3;7;6;7;4;0;1;4;3;9;10;6;7;0;4;6;7;7;1;9;0;7;10;9;5;6;3;3;4,0.9,7,"`to me, the age plays a big role, sometimes the personality traits were great but if the age was too high then i wouldnt date them. `im not sure if this influenced the model as well. `moreover, the interests were also quite important, however this isn't in the model as well. `If it was a real model, I would want to have this taken into account as well. ",28.74703436477748,1.7487102732892994,19.05154678382032,58.30109599348739,0.0,23.58747940569339,33.98279376773343,16.362714327529922,18.218625083668776,0.0,0.8,0.8,
5/27/2026 12:21,Male,21,Women,Single,25,23,18,15,19,8,7,8,10,7,8,1,7,1,9,6,8,6,8,10,5,1,B,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29,3;4;8;6;9;6;8;3;7;8;4;1;5;2;1;7;6;2;6;4;3;4;7;2;9;8;7;9;8;3,0.9,8,8,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29,3;5;2;8;9;7;6;8;6;6;6;5;4;4;5;8;10;6;6;6;8;7;7;8;3;6;7;7;9;7,0.9,4,,45.792196937097366,45.78815229915173,15.78182759016765,25.449435180186867,5.859480693670141,25.06043658230294,0.0,3.7019759383584523,32.56649477906485,0.0,0.7666666666666667,0.8,
5/27/2026 12:30,Male,22,Women,In a relationship,30,19,32,17,2,8,7,7,7,5,5,4,3,1,7,3,8,10,5,7,1,1,B,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29,2;0;9;9;8;7;10;1;5;8;2;1;7;2;0;7;1;0;0;0;0;0;7;0;8;0;0;9;9;0,0.9,9,8,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29,3;8;0;9;7;8;8;9;1;10;2;2;5;2;4;2;7;1;2;3;9;8;7;8;9;8;1;7;7;7,0.9,6,,18.61602681302293,55.33614504803024,25.724436042517585,21.62815680197566,25.64907817671362,22.16853194325546,0.0,0.8671662067386456,30.01045896774587,0.0,0.6333333333333333,0.8666666666666667,
